,SessionID,UsrID,Cell,School,Channel,PackageConsulted,Focus,ConsultedPKG_Price,Discount_x,Date_Consulted,City,ProductSold,Sold,Discount_y,PriceSold,Consent
9999,9FFF2B39E7D1,90665898344,No,UTDT,Web/Articles,Introductory Lectures Only,FIN,120,0,2019-01-01,Toronto,,No,,,
10000,FD7B3DD690ED,2.64249E+11,No,UW,Scan Code,Documents and Projects Only,DAT,300,0,2019-01-17,Waterloo,,No,,,
10001,242888AD8829,9.25518E+11,No,UW,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-23,Waterloo,,No,,,
10002,8A6CCC0B748A,96614574634,Yes,UTDT,Marketing Sessions,Full Package,BOTH,350,0,2019-03-26,Toronto,,No,,,
10003,E05594F3CC8D,91587594927,No,UW,Scan Code,Project Practise Only,DAT,120,0,2019-01-17,Waterloo,,No,,,
10004,F9F340FD33D8,8.00982E+11,No,UW,Web/Articles,Project Practise Only,BOTH,120,0,2019-03-11,Waterloo,,No,,,
10005,BC8051798ED9,9.6962E+11,No,UW,Scan Code,Project Practise Only,FIN,120,0,2019-03-16,Toronto,,No,,,
10006,2B7FFE1A4DFA,7.81124E+11,Yes,UW,Scan Code,Documents and Projects Only,FIN,300,0,2019-02-09,Toronto,,No,,,
10007,8AF998029D6D,4.5581E+11,No,UTSCAR,Warm Market(Speical),Full Package,FIN,350,0,2019-01-22,Scarborough,Full Package,Yes,1,350,1
10008,980D3A19C4DE,2.79104E+11,No,UTMISS,Warm Market(Speical),Project Practise Only,BOTH,120,0,2019-03-14,Toronto,,No,,,
10009,7F997439ABCE,4.00385E+11,No,UTSCAR,Friends Referral,Full Package,FIN,350,0,2019-02-08,Toronto,,No,,,
10010,B1088919922A,6.50177E+11,No,UTSCAR,Scan Code,Full Package,BOTH,350,0,2019-01-31,Scarborough,,No,,,
10011,10CCE7D87611,7.30627E+11,No,UW,Social Media,Full Package,FIN,350,1,2019-03-13,Waterloo,,No,,,
10012,322E942D5828,8.62176E+11,No,UW,Warm Market(Speical),Project Practise Only,FIN,120,0,2019-02-24,Toronto,,No,,,
10013,9948D2F9139E,4.54964E+11,No,UW,Marketing Sessions,Project Practise Only,FIN,120,0,2019-01-03,Toronto,Introductory Lectures Only,Yes,1,120,1
10014,142EB8DF4893,2.19385E+11,No,UW,Social Media,Project Practise Only,FIN,120,0,2019-04-01,Toronto,,No,,,
10015,EEEA65C1728E,7.03721E+11,No,UW,Marketing Sessions,Full Package,BOTH,350,0,2019-01-14,Toronto,,No,,,
10016,A1AB518746A1,7.17872E+11,No,UW,Scan Code,Project Practise Only,DAT,120,0,2019-01-03,Waterloo,,No,,,
10017,22F6306CD0CE,7.63982E+11,No,UW,Social Media,Project Practise Only,FIN,120,0,2019-01-23,Waterloo,,No,,,
10018,E8D848319981,4.37277E+11,Yes,UTSCAR,Scan Code,Project Practise Only,DAT,120,0,2019-03-27,Scarborough,,No,,,
10019,61823CC8A4C6,2.55734E+11,No,YU,Warm Market(Speical),Project Practise Only,FIN,120,0,2019-02-14,North York,,No,,,
10020,4C7729695AF6,2.21837E+11,Yes,UTSCAR,Scan Code,Project Practise Only,FIN,120,1,2019-07-02,Toronto,,No,,,
10021,F0828BEEF231,5.29039E+11,Yes,UTMISS,Social Media,Introductory Lectures Only,DAT,120,0,2019-03-01,Mississauga,,No,,,
10022,778E0E9A6AD2,8.03824E+11,No,UTSCAR,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-09,Scarborough,Introductory Lectures Only,Yes,1,120,1
10023,9F01796E4F02,3.99363E+11,No,UTMISS,Scan Code,Project Practise Only,FIN,120,1,2019-02-10,Mississauga,,No,,,
10024,97E4B0CD8314,3.41052E+11,No,UW,Social Media,Introductory Lectures Only,DAT,120,0,2019-03-01,Waterloo,,No,,,
10025,791F364CC780,3.90525E+11,No,YU,Social Media,Documents and Projects Only,BOTH,300,0,2019-01-03,North York,,No,,,
10026,122BA61AD990,4.57927E+11,No,UTDT,Scan Code,Introductory Lectures Only,DAT,120,0,2019-02-23,Toronto,,No,,,
10027,0277B7FA17D6,3.52345E+11,Yes,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-03-14,Mississauga,,No,,,
10028,B727C54D33E1,5.07426E+11,No,UW,Marketing Sessions,Introductory Lectures Only,FIN,120,0,2019-03-16,Waterloo,,No,,,
10029,5439270E529B,3.316E+11,Yes,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-03-09,Waterloo,,No,,,
10030,4368E57D22EB,2.52709E+11,Yes,UW,Friends Referral,Project Practise Only,DAT,120,0,2019-03-13,Waterloo,,No,,,
10031,D9EE2CC74853,4.9287E+11,No,UW,Social Media,Project Practise Only,BOTH,120,0,2019-02-28,Waterloo,,No,,,
10032,F624F21122E5,11477776552,Yes,UTMISS,Social Media,Introductory Lectures Only,BOTH,120,0,2019-07-01,Toronto,,No,,,
10033,1B9A3FBF219B,1.19551E+11,Yes,UTDT,Scan Code,Documents and Projects Only,FIN,300,0,2019-01-22,Toronto,,No,,,
10034,66A9183CF312,35460957226,No,UTDT,Scan Code,Documents and Projects Only,DAT,300,1,2019-03-26,Toronto,,No,,,
10035,7BD7C52B0D4E,3.86356E+11,No,MU,Web/Articles,Documents and Projects Only,FIN,300,0,2019-02-19,Hamilton,,No,,,
10036,BD4D111784C0,2.52168E+11,No,MU,Social Media,Introductory Lectures Only,BOTH,120,0,2019-03-28,,,No,,,
10037,6C1B6622C9A8,4.13351E+11,No,UTSCAR,Scan Code,Project Practise Only,DAT,120,0,2019-02-19,Toronto,,No,,,
10038,C60E4FEFAD6D,8.69073E+11,No,UW,Web/Articles,Project Practise Only,BOTH,120,0,2019-02-14,Waterloo,Project Practise Only,Yes,1,120,1
10039,D72B8C50CD7E,6.85244E+11,Yes,UTDT,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-09,Toronto,,No,,,
10040,C19C6CB6D442,7.75267E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-23,Waterloo,,No,,,
10041,B742045A7F27,3.75946E+11,No,UTSCAR,Marketing Sessions,Project Practise Only,FIN,120,0,2019-03-02,Toronto,Project Practise Only,Yes,1,120,1
10042,835AE699D49C,8.8093E+11,No,UTSCAR,Warm Market(Speical),Project Practise Only,BOTH,120,0,2019-02-19,Scarborough,,No,,,
10043,903B6BD8FC95,7.68117E+11,No,UTDT,Scan Code,Documents and Projects Only,FIN,300,0,2019-02-26,Toronto,,No,,,
10044,8A5028E7FAF7,1.41204E+11,No,UW,Social Media,Full Package,DAT,350,0,2019-02-10,Waterloo,,No,,,
10045,122C6A98E4A7,8.78331E+11,No,UTDT,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-03-23,Toronto,,No,,,
10046,351F453152DF,2.04198E+11,No,UW,Scan Code,Introductory Lectures Only,DAT,120,0,2019-04-03,Waterloo,Project Practise Only,Yes,1,120,1
10047,97645EE31F84,7.28261E+11,No,UTDT,Social Media,Project Practise Only,DAT,120,0,2019-02-10,Toronto,,No,,,
10048,C36E98CEEFFA,2.67619E+11,Yes,UTDT,Social Media,Documents and Projects Only,FIN,300,0,2019-02-18,Toronto,,No,,,
10049,E204BDE7B9AE,9.99423E+11,No,MU,Social Media,Project Practise Only,BOTH,120,0,2019-06-03,Hamilton,,No,,,
10050,1DF9751370BA,8.76815E+11,No,UW,Scan Code,Project Practise Only,FIN,120,0,2019-03-28,Waterloo,,No,,,
10051,64AFAA3EF479,13412009268,No,UTSCAR,Web/Articles,Full Package,FIN,350,0,2019-02-23,Scarborough,,No,,,
10052,DD2E48CC9833,2.16086E+11,No,UTSCAR,Social Media,Full Package,FIN,350,0,2019-01-24,Scarborough,,No,,,
10053,50621029B4AE,9.90135E+11,Yes,UW,Web/Articles,Project Practise Only,BOTH,120,0,2019-02-19,Waterloo,Project Practise Only,Yes,1,120,1
10054,D4B4BD7A9CF7,9.72652E+11,Yes,UTSCAR,Social Media,Introductory Lectures Only,FIN,120,0,2019-03-05,Toronto,,No,,,
10055,ED1866D8ADF0,46094764815,Yes,UTSCAR,Scan Code,Introductory Lectures Only,DAT,120,0,2019-01-09,Scarborough,,No,,,
10056,DE2065C6DCC9,1.63928E+11,No,UTDT,Social Media,Project Practise Only,FIN,120,0,2019-02-19,Toronto,,No,,,
10057,75ECF7172C8A,7.03537E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-21,Waterloo,,No,,,
10058,94F927B80EA5,7.31094E+11,No,MU,Social Media,Project Practise Only,FIN,120,0,2019-01-16,Hamilton,,No,,,
10059,DC8B5778EE05,9.02112E+11,No,UW,Warm Market(Speical),Introductory Lectures Only,BOTH,120,0,2019-02-26,Waterloo,,No,,,
10060,F20572388D07,3.6648E+11,No,UTMISS,Web/Articles,Documents and Projects Only,FIN,300,0,2019-04-02,Toronto,,No,,,
10061,6872305F5C07,5.17399E+11,No,UTMISS,Scan Code,Project Practise Only,DAT,120,0,2019-02-18,North York,,No,,,
10062,6403B97B6396,7.41153E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-19,Toronto,,No,,,
10063,0ED41D8DA483,3.90901E+11,No,UTSCAR,Web/Articles,Project Practise Only,DAT,120,1,2019-02-28,Toronto,,No,,,
10064,85D88B31C487,2.5556E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-16,Toronto,,No,,,
10065,50BF9588C55F,2.85527E+11,No,YU,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-16,North York,,No,,,
10066,2C22B60798CD,7.27521E+11,Yes,UW,Scan Code,Project Practise Only,FIN,120,0,2019-03-26,Toronto,,No,,,
10067,AF7EEE92D848,5.69203E+11,No,UTMISS,Scan Code,Documents and Projects Only,DAT,300,0,2019-02-22,Toronto,,No,,,
10068,C48C75D3D24D,3.47303E+11,No,YU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-07-01,North York,,No,,,
10069,B61695386066,49866180056,No,UW,Social Media,Documents and Projects Only,FIN,300,0,2019-03-19,Toronto,,No,,,
10070,61DFC6ED0F10,6.79422E+11,Yes,MU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-17,Hamilton,,No,,,
10071,125FBCA11AE0,6.63346E+11,No,MU,Social Media,Project Practise Only,FIN,120,0,2019-01-21,Hamilton,,No,,,
10072,53173DA11E9C,3.10408E+11,Yes,UTDT,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-08,Toronto,,No,,,
10073,CBEC5A720BE4,7.97216E+11,No,UTDT,Scan Code,Project Practise Only,DAT,120,0,2019-02-09,Toronto,Project Practise Only,Yes,1,120,1
10074,C85020B7AC7B,4.59253E+11,No,UTDT,Friends Referral,Documents and Projects Only,DAT,300,0,2019-02-15,Toronto,Introductory Lectures Only,Yes,1,120,1
10075,0867EE2B79C9,3.2195E+11,Yes,UTMISS,Social Media,Project Practise Only,FIN,120,0,2019-01-14,Mississauga,,No,,,
10076,B657864192F7,5.2675E+11,No,UTDT,Social Media,Introductory Lectures Only,DAT,120,0,2019-03-03,,,No,,,
10077,A8F23F966BCC,4.5893E+11,Yes,UTDT,Scan Code,Full Package,DAT,350,0,2019-03-30,Toronto,,No,,,
10078,2ABC25261AAA,4.36782E+11,No,UTDT,Scan Code,Project Practise Only,BOTH,120,0,2019-02-15,,,No,,,
10079,0F081F0BEE9B,6.79378E+11,No,UTDT,Marketing Sessions,Project Practise Only,FIN,120,0,2019-03-22,Toronto,,No,,,
10080,E1B082828A30,6.10119E+11,No,UTMISS,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-25,,,No,,,
10081,FFF6F1C7E996,5.42883E+11,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,1,2019-03-31,,,No,,,
10082,67185B247AA4,7.40116E+11,No,UTDT,Warm Market(Speical),Project Practise Only,FIN,120,0,2019-01-09,Toronto,Project Practise Only,Yes,1,120,1
10083,D558135E3F06,5.25798E+11,Yes,MU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-22,Toronto,Introductory Lectures Only,Yes,1,120,1
10084,1D08E70B39FB,9.02958E+11,Yes,YU,Social Media,Project Practise Only,FIN,120,0,2019-02-14,North York,,No,,,
10085,195DD374A332,4.99185E+11,Yes,YU,Friends Referral,Introductory Lectures Only,BOTH,120,0,2019-01-14,North York,,No,,,
10086,A1957EBF33D7,7.9342E+11,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-20,Toronto,,No,,,
10087,0BEF515C631D,8.6078E+11,No,UTDT,Web/Articles,Documents and Projects Only,DAT,300,0,2019-03-29,Toronto,,No,,,
10088,3E4D2FC8592A,9.36542E+11,Yes,UTMISS,Scan Code,Project Practise Only,DAT,120,0,2019-01-17,Toronto,,No,,,
10089,DDA162823029,7.43094E+11,No,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-10,Waterloo,,No,,,
10090,B469FC31D466,7.95897E+11,No,MU,Warm Market(Speical),Introductory Lectures Only,FIN,120,0,2019-01-16,Hamilton,,No,,,
10091,7EBF5CD31F23,8.56291E+11,Yes,UTDT,Marketing Sessions,Documents and Projects Only,FIN,300,0,2019-02-02,Toronto,,No,,,
10092,90C48771A858,7.88335E+11,No,UW,Social Media,Project Practise Only,FIN,120,0,2019-02-21,Waterloo,,No,,,
10093,47723B771A61,6.75733E+11,Yes,UTDT,Friends Referral,Introductory Lectures Only,BOTH,120,0,2019-01-31,Toronto,,No,,,
10094,41905824D745,6.97025E+11,No,UTMISS,Marketing Sessions,Project Practise Only,FIN,120,1,2019-02-03,Mississauga,,No,,,
10095,853C2F305436,5.1731E+11,No,UTSCAR,Web/Articles,Documents and Projects Only,FIN,300,0,2019-03-20,Toronto,,No,,,
10096,2D5685A2148C,9.2724E+11,No,UTMISS,Scan Code,Project Practise Only,DAT,120,0,2019-03-27,Mississauga,,No,,,
10097,5D80A869D6A3,4.87499E+11,No,MU,Friends Referral,Project Practise Only,BOTH,120,0,2019-01-01,Montreal,,No,,,
10098,C36D5BBE6D31,86190007485,No,UW,Scan Code,Full Package,BOTH,350,0,2019-01-14,Toronto,Full Package,Yes,1,350,1
10099,5A9D859C49C5,5.70067E+11,Yes,UTSCAR,Scan Code,Project Practise Only,DAT,120,0,2019-08-03,Toronto,,No,,,
10100,830F0289B053,8.53459E+11,No,YU,Marketing Sessions,Project Practise Only,DAT,120,0,2019-07-02,North York,,No,,,
10101,AC1ECC574BC6,3.09821E+11,No,UW,Warm Market(Speical),Documents and Projects Only,FIN,300,0,2019-02-24,Waterloo,,No,,,
10102,93943035823E,1.37642E+11,No,YU,Scan Code,Documents and Projects Only,BOTH,300,0,2019-04-03,North York,,No,,,
10103,5289814EB20D,1.37472E+11,No,UW,Social Media,Project Practise Only,FIN,120,0,2019-02-28,Toronto,,No,,,
10104,43E0172BA9F1,3.72903E+11,Yes,UTMISS,Social Media,Full Package,FIN,350,1,2019-01-14,Mississauga,,No,,,
10105,C08D6F3899AE,2.00019E+11,Yes,UTDT,Social Media,Project Practise Only,DAT,120,1,2019-03-03,Toronto,,No,,,
10106,D8CAFA32B038,1.06241E+11,No,UW,Scan Code,Full Package,FIN,350,0,2019-07-02,Waterloo,,No,,,
10107,770FE1CE546F,8.51822E+11,No,UTDT,Social Media,Project Practise Only,BOTH,120,0,2019-02-26,,,No,,,
10108,01ADFD6A1A71,5.22127E+11,Yes,UTDT,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-07-03,Toronto,,No,,,
10109,893A95828F44,8.3486E+11,No,MU,Social Media,Documents and Projects Only,DAT,300,1,2019-01-14,Hamilton,,No,,,
10110,08AB38CAEBE3,20627783612,No,UTSCAR,Scan Code,Project Practise Only,FIN,120,0,2019-02-03,Scarborough,,No,,,
10111,72AABB2632D6,5.8955E+11,No,UTMISS,Social Media,Full Package,BOTH,350,0,2019-05-01,Mississauga,,No,,,
10112,63D8C9D9D380,1.60026E+11,No,UTDT,Social Media,Project Practise Only,FIN,120,0,2019-03-13,Toronto,,No,,,
10113,0E6868829D74,7.48731E+11,Yes,UTMISS,Social Media,Project Practise Only,DAT,120,0,2019-04-02,,,No,,,
10114,4855B21BADB6,3.6094E+11,Yes,MU,Social Media,Project Practise Only,FIN,120,0,2019-03-01,Hamilton,,No,,,
10115,80976A6F8194,43875747733,No,MU,Scan Code,Project Practise Only,DAT,120,0,2019-03-14,Hamilton,Introductory Lectures Only,Yes,1,120,1
10116,5E084D617FDC,22728924279,Yes,UW,Scan Code,Documents and Projects Only,FIN,300,0,2019-03-29,Waterloo,,No,,,
10117,46A2DF4F8155,37395662581,No,UTDT,Scan Code,Documents and Projects Only,FIN,300,0,2019-02-15,Toronto,,No,,,
10118,FF95C05014DD,9.89528E+11,No,UTDT,Warm Market(Speical),Project Practise Only,FIN,120,0,2019-03-16,Toronto,,No,,,
10119,DF28721D2E9F,48504896086,No,YU,Warm Market(Speical),Introductory Lectures Only,FIN,120,1,2019-02-19,North York,,No,,,
10120,DAF2E8C0B1EA,6.01707E+11,No,UTDT,Scan Code,Documents and Projects Only,BOTH,300,0,2019-01-11,Toronto,,No,,,
10121,01EC698C9098,3.99965E+11,Yes,UTMISS,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-02,Mississauga,,No,,,
10122,75DCD2A4943F,2.48437E+11,No,MU,Social Media,Project Practise Only,FIN,120,1,2019-02-26,Toronto,,No,,,
10123,35CCFE7F51C7,7.51977E+11,Yes,UTMISS,Social Media,Project Practise Only,DAT,120,0,2019-03-05,,,No,,,
10124,3D0BD971AE0C,4.15308E+11,No,UTDT,Scan Code,Project Practise Only,DAT,120,0,2019-03-28,Toronto,Introductory Lectures Only,Yes,1,120,1
10125,F3F0A2BF31CD,8.91367E+11,No,UTSCAR,Social Media,Introductory Lectures Only,BOTH,120,0,2019-06-01,Scarborough,,No,,,
10126,B4047C5ADD75,7.01794E+11,No,UW,Scan Code,Project Practise Only,FIN,120,0,2019-08-03,Toronto,,No,,,
10127,2A50962A9A40,8.68462E+11,No,UTSCAR,Social Media,Documents and Projects Only,BOTH,300,0,2019-01-25,Scarborough,,No,,,
10128,2C77AF232A01,7.44049E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-03-15,Waterloo,,No,,,
10129,1EC7744B8F98,8.51684E+11,No,UW,Social Media,Introductory Lectures Only,BOTH,120,0,2019-03-18,Waterloo,,No,,,
10130,D540BCB67E7C,75635822730,No,UTDT,Friends Referral,Documents and Projects Only,FIN,300,0,2019-03-10,Toronto,,No,,,
10131,065550BD0917,67189625092,No,YU,Social Media,Introductory Lectures Only,BOTH,120,0,2019-01-28,North York,,No,,,
10132,1145B88434FB,8.36248E+11,No,UTSCAR,Scan Code,Full Package,DAT,350,0,2019-03-30,Scarborough,,No,,,
10133,37C5AD5FF6B9,2.32489E+11,Yes,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-03-24,Toronto,,No,,,
10134,5DA8C1056CAA,4.67575E+11,No,UW,Social Media,Documents and Projects Only,BOTH,300,0,2019-03-15,Waterloo,,No,,,
10135,F8D00822A2D7,2.45144E+11,Yes,UTSCAR,Scan Code,Documents and Projects Only,BOTH,300,0,2019-02-18,Toronto,,No,,,
10136,A8F5E35D2962,9.78783E+11,Yes,UTDT,Marketing Sessions,Introductory Lectures Only,FIN,120,1,2019-03-24,Toronto,,No,,,
10137,80AA01748604,6.33021E+11,No,UTMISS,Scan Code,Project Practise Only,DAT,120,1,2019-03-09,North York,,No,,,
10138,76260A14737B,5.07229E+11,Yes,UW,Social Media,Project Practise Only,DAT,120,0,2019-02-16,Waterloo,,No,,,
10139,874F17BACCE5,7.52259E+11,No,UTDT,Scan Code,Introductory Lectures Only,DAT,120,0,2019-01-01,Toronto,,No,,,
10140,6FD79331498D,4.72878E+11,No,UTDT,Social Media,Documents and Projects Only,BOTH,300,0,2019-07-03,Toronto,,No,,,
10141,17B6D8CAC569,6.99533E+11,No,YU,Marketing Sessions,Introductory Lectures Only,FIN,120,0,2019-02-24,North York,,No,,,
10142,1D547E573AB0,1.93183E+11,No,UTDT,Social Media,Introductory Lectures Only,FIN,120,1,2019-07-01,,,No,,,
10143,D95A811641EF,5.57135E+11,No,UTMISS,Scan Code,Project Practise Only,DAT,120,0,2019-03-23,Toronto,,No,,,
10144,B074C417C6A4,1.68542E+11,Yes,YU,Social Media,Project Practise Only,FIN,120,0,2019-01-30,North York,,No,,,
10145,D926BAF39454,5.48588E+11,Yes,MU,Scan Code,Project Practise Only,DAT,120,1,2019-03-17,Toronto,,No,,,
10146,16093C65D963,1.44268E+11,Yes,MU,Friends Referral,Introductory Lectures Only,FIN,120,0,2019-02-27,Hamilton,Introductory Lectures Only,Yes,1,120,1
10147,1FAE51238E88,1.54238E+11,No,MU,Social Media,Introductory Lectures Only,BOTH,120,0,2019-03-30,Hamilton,,No,,,
10148,6A8FE74A5292,6.29075E+11,Yes,UTSCAR,Social Media,Project Practise Only,FIN,120,0,2019-03-23,Toronto,,No,,,
10149,F44CB9B0D747,4151300209,No,UW,Scan Code,Project Practise Only,DAT,120,0,2019-01-30,Waterloo,,No,,,
10150,7DA3266607CF,49547263061,No,UW,Scan Code,Project Practise Only,FIN,120,1,2019-01-25,Waterloo,,No,,,
10151,C5D85D65BD92,1.24252E+11,No,MU,Scan Code,Full Package,BOTH,350,0,2019-02-02,Toronto,,No,,,
10152,FA7ED5DEA416,6.11259E+11,No,YU,Warm Market(Speical),Introductory Lectures Only,DAT,120,0,2019-01-18,North York,,No,,,
10153,BAA824714B5A,2.23049E+11,No,UW,Scan Code,Documents and Projects Only,FIN,300,0,2019-05-01,Waterloo,,No,,,
10154,AEB0D6B4D247,4.21948E+11,No,YU,Scan Code,Full Package,FIN,350,0,2019-01-04,North York,Introductory Lectures Only,Yes,1,120,1
10155,1C8A07708FF0,4.96794E+11,Yes,UW,Social Media,Full Package,FIN,350,0,2019-03-01,Waterloo,,No,,,
10156,8A2FB9FA1B49,46164238204,No,UTDT,Web/Articles,Documents and Projects Only,DAT,300,0,2019-06-01,Toronto,,No,,,
10157,D6230255522E,8.63855E+11,Yes,UW,Social Media,Project Practise Only,FIN,120,0,2019-02-24,Waterloo,,No,,,
10158,37EB6D5C1E20,7.0108E+11,No,UTDT,Scan Code,Documents and Projects Only,FIN,300,0,2019-03-09,Toronto,,No,,,
10159,142737A5A881,2.53517E+11,No,YU,Friends Referral,Documents and Projects Only,DAT,300,0,2019-03-14,North York,,No,,,
10160,0C0A89CCA7A5,54767256023,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-05-02,Waterloo,Introductory Lectures Only,Yes,1,120,1
10161,1E2999C62089,1.5748E+11,No,UW,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-03-22,Waterloo,,No,,,
10162,0FB2750AAD27,4.27564E+11,No,UW,Marketing Sessions,Full Package,FIN,350,0,2019-03-19,Waterloo,,No,,,
10163,00E49706FF7B,7.03973E+11,Yes,UTDT,Marketing Sessions,Documents and Projects Only,DAT,300,0,2019-03-31,Toronto,Documents and Projects Only,Yes,1,300,1
10164,6184FE1F1947,4.73815E+11,No,MU,Marketing Sessions,Full Package,BOTH,350,0,2019-03-17,Toronto,,No,,,
10165,5A078DE588BB,9.21482E+11,No,UTSCAR,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-10,Scarborough,,No,,,
10166,3D0293E67DA3,4.13257E+11,Yes,UW,Social Media,Full Package,DAT,350,0,2019-02-23,Toronto,,No,,,
10167,3D669C5764E4,8.56652E+11,No,YU,Social Media,Documents and Projects Only,DAT,300,0,2019-01-03,North York,,No,,,
10168,A472F0367F71,2.91947E+11,No,UTDT,Social Media,Project Practise Only,FIN,120,0,2019-03-24,Toronto,,No,,,
10169,C890E1D38C1D,7.93815E+11,No,UTSCAR,Social Media,Project Practise Only,DAT,120,0,2019-01-12,Scarborough,,No,,,
10170,AE20F75AFB70,6.63557E+11,No,UW,Social Media,Documents and Projects Only,BOTH,300,0,2019-03-20,Waterloo,,No,,,
10171,0931C6676C04,6.06929E+11,No,UW,Scan Code,Project Practise Only,FIN,120,0,2019-03-28,Waterloo,,No,,,
10172,4FDB0B602435,3.65305E+11,No,UTSCAR,Scan Code,Documents and Projects Only,DAT,300,0,2019-01-31,Scarborough,,No,,,
10173,BE163DCB4D72,1.13721E+11,Yes,UTDT,Web/Articles,Full Package,FIN,350,0,2019-02-17,Toronto,,No,,,
10174,B9E0ECB2DD0F,3.35894E+11,No,UTMISS,Friends Referral,Project Practise Only,BOTH,120,1,2019-02-23,,,No,,,
10175,9C3A8DDFD5A0,8.14718E+11,No,UTMISS,Social Media,Project Practise Only,FIN,120,0,2019-03-13,Mississauga,,No,,,
10176,D30761BE61B4,3.39057E+11,No,UTDT,Web/Articles,Project Practise Only,BOTH,120,0,2019-01-30,Toronto,,No,,,
10177,EFE05E7FDFC6,4.21834E+11,No,UTSCAR,Scan Code,Project Practise Only,FIN,120,1,2019-03-31,Scarborough,,No,,,
10178,14721AD7EFAC,5.79532E+11,No,UW,Social Media,Project Practise Only,FIN,120,0,2019-05-03,Waterloo,,No,,,
10179,58F4DB6A3F62,5.26319E+11,No,UTDT,Scan Code,Project Practise Only,BOTH,120,0,2019-01-26,Toronto,,No,,,
10180,E2763F42A579,2.36167E+11,Yes,UTMISS,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-26,,,No,,,
10181,51473249C64A,8.48298E+11,No,UW,Friends Referral,Project Practise Only,DAT,120,0,2019-02-08,Toronto,Project Practise Only,Yes,1,120,1
10182,E87BC5EC6F19,8.59762E+11,Yes,UTMISS,Social Media,Project Practise Only,BOTH,120,1,2019-03-29,,,No,,,
10183,A2B90846E553,7.42842E+11,No,MU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-06,Hamilton,,No,,,
10184,94AE714BFDE0,87560616996,No,UW,Scan Code,Documents and Projects Only,FIN,300,0,2019-03-12,Waterloo,,No,,,
10185,F0B1A823D08D,1.54874E+11,No,UTMISS,Social Media,Documents and Projects Only,FIN,300,0,2019-01-26,Mississauga,,No,,,
10186,2E94A1B4FA69,5.25166E+11,No,UW,Social Media,Project Practise Only,FIN,120,0,2019-05-03,Toronto,,No,,,
10187,CA1D9FC93728,3.95872E+11,Yes,UTMISS,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-22,North York,,No,,,
10188,89FFBCFFA144,5.18837E+11,No,YU,Friends Referral,Project Practise Only,FIN,120,0,2019-03-02,North York,,No,,,
